record_id,label,window_start_utc,window_end_utc,ip_version,src_ip,dst_ip,src_port,dst_port,transport,app_proto,direction,duration_ms,packets,bytes,pkts_per_s,bytes_per_s,tcp_syn,tcp_ack,tcp_fin,tcp_rst,ipv6_flow_label,ipv6_next_header,ipv6_hop_limit,ipv6_ext_hdr_count,ipv6_fragment_count,icmpv6_nd_msgs,payload_entropy
R0001406,Benign,2026-01-01T16:33:53+00:00,2026-01-01T16:33:53.508000+00:00,6,2001:db8:1b2:7913:eec3:35f7:57df:4c9a,2001:db8:1:87eb:c979:ff8f:cb8a:51a,14500,445,TCP,SMB,inbound,508.415,20,2812,39.337955889584975,5530.916598075648,1,19,0,0,165393,6,129,1,1,0,5.5829217100572635
R0001407,Benign,2026-01-01T02:10:06+00:00,2026-01-01T02:10:06.285000+00:00,6,2001:db8:1:3580:3ece:ff5e:917f:61b3,2001:db8:1cc:6921:3df3:59d6:5a6d:4596,4979,8080,TCP,HTTP-ALT,outbound,285.026,4,523,14.033820384973328,1834.9220153352626,2,2,0,0,674773,6,56,2,0,2,5.015710998167288
R0001408,Benign,2026-01-01T08:34:10+00:00,2026-01-01T08:34:10.335000+00:00,6,2001:db8:116:b3:3f0e:3075:aa68:a301,2001:db8:1:dc5b:5595:7cd1:a691:c0e6,54790,143,UDP,IMAP,inbound,335.206,19,2455,56.6816277174025,7323.862949801217,0,0,0,0,389938,17,64,1,0,2,5.506347533932023
R0001409,Benign,2026-01-01T11:40:04+00:00,2026-01-01T11:40:04.438000+00:00,6,2001:db8:13f:5d:4a49:f80:613c:9847,2001:db8:1:adc8:f4de:6a69:6494:446a,3815,8080,UDP,HTTP-ALT,inbound,438.502,26,3116,59.29274697705958,7106.0076761737555,0,0,0,0,988884,17,123,2,0,2,6.830129964874411
R0001410,Benign,2026-01-01T19:22:25+00:00,2026-01-01T19:22:25.563000+00:00,6,2001:db8:1:6bfc:9831:3d75:8b71:9ba7,2001:db8:1:a670:c405:86bc:ff2c:37dc,27884,143,TCP,IMAP,lateral,563.015,6,360,10.656909995358836,639.4145997215302,2,4,0,0,172400,6,65,0,1,0,5.0828279950256245
R0001411,Benign,2026-01-01T20:55:57+00:00,2026-01-01T20:55:57.189000+00:00,6,2001:db8:1:1398:6986:81df:aed6:5001,2001:db8:11a:d6ff:e4af:65aa:8f3:43a9,46674,8080,TCP,HTTP-ALT,outbound,189.873,20,4202,105.33336897092884,22130.54082079215,3,17,0,0,702047,6,128,1,1,2,5.876357047674908
R0001412,Benign,2026-01-01T00:11:54+00:00,2026-01-01T00:11:54.389000+00:00,6,2001:db8:10a:f875:43fe:6d09:d407:3daa,2001:db8:1:f69d:5f90:ea2c:f9ae:1b30,3479,80,UDP,HTTP,inbound,389.975,12,2982,30.77123538196522,7646.651992418357,0,0,0,0,448776,17,65,0,0,0,5.030725561667375
R0001413,Benign,2026-01-01T18:07:10+00:00,2026-01-01T18:07:11.362000+00:00,6,2001:db8:1:ef02:2262:dad8:6c16:a78b,2001:db8:1df:5325:8255:a9f:db72:7254,18279,80,TCP,HTTP,outbound,1362.568,1,462,0.733908430416228,339.0656948522973,1,0,0,0,243393,6,58,2,1,2,4.572907175227704
R0001414,Benign,2026-01-01T04:10:07+00:00,2026-01-01T04:10:07.388000+00:00,6,2001:db8:105:8815:ed33:5d5f:361f:448c,2001:db8:1:933b:6969:32ac:9349:c66a,28443,443,TCP,HTTPS,inbound,388.842,4,527,10.286943006358284,1355.3047410877039,3,1,1,0,7536,6,126,1,1,1,5.495140979337417
R0001415,Benign,2026-01-01T12:54:11+00:00,2026-01-01T12:54:11.245000+00:00,6,2001:db8:1:9d19:f040:84d0:4739:669a,2001:db8:1c3:e821:744f:eff8:8257:7dd1,58116,25,TCP,SMTP,outbound,245.935,6,806,24.396680974902996,3277.2874776286353,2,4,0,1,497296,6,130,1,1,0,4.601720665802152
R0001416,Benign,2026-01-01T18:36:56+00:00,2026-01-01T18:36:56.184000+00:00,6,2001:db8:174:1969:1f8f:a9dd:7daf:8db1,2001:db8:1:3250:e365:6653:4410:d892,43085,443,UDP,HTTPS,inbound,184.585,19,1140,102.9336955338987,6176.021732033922,0,0,0,0,568305,17,122,1,0,0,4.666995918173666
R0001417,Benign,2026-01-01T15:38:44+00:00,2026-01-01T15:38:44.202000+00:00,6,2001:db8:135:50d3:f275:de56:4e18:dcc7,2001:db8:1:c28f:80fe:11cd:9734:aeb4,60081,3389,UDP,RDP,inbound,202.407,9,633,44.464770641462756,3127.355535116214,0,0,0,0,929431,17,66,0,1,0,4.911849737577484
R0001418,Benign,2026-01-01T00:17:56+00:00,2026-01-01T00:17:56.461000+00:00,6,2001:db8:1:36e6:3be9:cfb0:bb77:e34a,2001:db8:1c2:cfa5:48b1:e8cc:679a:9d56,30482,445,TCP,SMB,outbound,461.936,11,1386,23.812805992521394,3000.4135550576957,3,8,1,0,17676,6,63,0,1,0,5.710600690410313
R0001419,Benign,2026-01-01T08:22:06+00:00,2026-01-01T08:22:06.326000+00:00,6,2001:db8:1:833d:3168:89f2:595f:d20,2001:db8:1:df93:a30c:e666:d36e:7cca,64549,143,UDP,IMAP,lateral,326.071,3,376,9.200439113846862,1153.1217022688068,0,0,0,0,279425,17,61,0,0,2,5.865334534508875
R0001420,Benign,2026-01-01T11:05:01+00:00,2026-01-01T11:05:03.947000+00:00,6,2001:db8:1:115c:4310:357d:ec80:1a6f,2001:db8:1:2b9e:d8ee:d81:a7bb:c32d,59641,22,UDP,SSH,lateral,2947.301,5,693,1.6964675424245332,235.1304013800403,0,0,0,0,944159,17,122,0,0,2,5.653905229441348
R0001421,Benign,2026-01-01T08:54:34+00:00,2026-01-01T08:54:34.181000+00:00,6,2001:db8:1:e7d:509:c41e:10f8:9ac,2001:db8:17e:a7cc:b0ad:194d:b510:bca,55999,8080,TCP,HTTP-ALT,outbound,181.791,6,360,33.00493738591675,1980.2962431550047,2,4,0,0,334623,6,66,2,1,0,6.207304357473262
R0001422,Benign,2026-01-01T00:40:33+00:00,2026-01-01T00:40:33.412000+00:00,6,2001:db8:1:f3b:1345:c526:a4ab:ce56,2001:db8:1b6:ef2c:7b93:9d83:9f13:820,21311,8080,UDP,HTTP-ALT,outbound,412.01,5,300,12.135639034336586,728.1383420601952,0,0,0,0,976467,17,129,0,0,0,4.0952253263584835
R0001423,Benign,2026-01-01T20:12:27+00:00,2026-01-01T20:12:27.982000+00:00,6,2001:db8:1:63c8:be91:9354:26a9:7770,2001:db8:1dd:94b1:4179:7153:fba3:8051,27688,8080,UDP,HTTP-ALT,outbound,982.154,7,1174,7.127193325123004,1195.3321376706297,0,0,0,0,1040206,17,68,0,0,0,3.9911411353792783
R0001424,Benign,2026-01-01T00:51:02+00:00,2026-01-01T00:51:02.242000+00:00,6,2001:db8:1d5:16f8:43d8:15f:394:c4d8,2001:db8:1:a54b:b1a3:3f6d:e3db:e202,15047,123,UDP,NTP,inbound,242.416,9,2903,37.12621315339616,11975.266309367673,0,0,0,0,108250,17,62,0,1,0,4.605496304050993
R0001425,Benign,2026-01-01T22:25:19+00:00,2026-01-01T22:25:19.620000+00:00,6,2001:db8:1:61a8:b002:c52e:1966:4504,2001:db8:179:9277:cdd:df92:3711:9879,10809,443,TCP,HTTPS,outbound,620.376,6,734,9.671546557261841,1183.1525288383652,1,5,1,0,356170,6,123,2,1,1,7.414329942556597
R0001426,Benign,2026-01-01T14:00:05+00:00,2026-01-01T14:00:05.119000+00:00,6,2001:db8:1c7:88e8:55d1:dfc:9834:e02f,2001:db8:1:6413:3c87:b498:cadc:3379,48304,143,TCP,IMAP,inbound,119.948,7,752,58.35842498180881,6269.362226617175,3,4,0,0,858301,6,69,0,0,2,3.87515421906726
R0001427,Benign,2026-01-01T11:04:31+00:00,2026-01-01T11:04:31.587000+00:00,6,2001:db8:1:7af:5020:36f:9adb:b8f1,2001:db8:17e:b3ea:1885:48a:f57:bc75,9973,22,TCP,SSH,outbound,587.212,4,655,6.8118507188400965,1115.4405552100657,3,1,0,0,453378,6,125,1,0,0,6.466661253198413
R0001428,Benign,2026-01-01T09:21:22+00:00,2026-01-01T09:21:22.168000+00:00,6,2001:db8:1:2bf2:7393:9a80:a783:6218,2001:db8:11b:f1b7:17f1:3397:2905:fe7d,36448,22,TCP,SSH,outbound,168.35,4,738,23.760046850122148,4383.728643847537,3,1,0,0,158482,6,65,1,0,2,6.409010198900997
R0001429,Benign,2026-01-01T19:23:09+00:00,2026-01-01T19:23:12.846000+00:00,6,2001:db8:140:fea9:d2d9:3f36:cde4:4f3a,2001:db8:1:ec0b:dec1:6a34:50f3:5bb4,49748,25,TCP,SMTP,inbound,3846.443,6,2485,1.5598828673166438,646.0514875469767,3,3,0,0,350609,6,63,1,0,1,3.8275902624386933
R0001430,Benign,2026-01-01T04:24:28+00:00,2026-01-01T04:24:28.306000+00:00,6,2001:db8:1:41bf:746c:ff4e:19c:2251,2001:db8:168:353c:3eb0:59ec:4e6f:c9d4,0,443,ICMPv6,OTHER,outbound,306.412,23,1406,75.06231934258474,4588.592217203224,0,0,0,0,276288,58,62,0,0,1,5.793539432293191
R0001431,Benign,2026-01-01T06:31:05+00:00,2026-01-01T06:31:05.404000+00:00,6,2001:db8:1:57a2:24e1:d1d9:3f1:ab7,2001:db8:1e9:4f82:36f4:dd3b:2e5b:80a1,18710,8080,TCP,HTTP-ALT,outbound,404.541,15,1947,37.07902237354686,4812.857104086383,3,12,0,0,35688,6,129,0,0,2,4.767698814190459
R0001432,Benign,2026-01-01T07:34:45+00:00,2026-01-01T07:34:45.496000+00:00,6,2001:db8:1:e220:7976:3bb0:d7b2:abd8,2001:db8:19d:f54a:6036:3d28:2e27:c83f,14671,443,UDP,HTTPS,outbound,496.984,4,1083,8.048548722631804,2179.144566652561,0,0,0,0,740551,17,126,2,0,1,6.32884748754939
R0001433,Benign,2026-01-01T08:37:05+00:00,2026-01-01T08:37:05.326000+00:00,6,2001:db8:1a6:cbb2:1432:f972:68b2:9ad3,2001:db8:1:d17e:9a49:192f:7732:c94b,48223,25,TCP,SMTP,inbound,326.933,11,855,33.6460887706508,2615.2187180824026,3,8,1,0,723405,6,60,2,0,2,3.4552396123946987
R0001434,Benign,2026-01-01T06:51:10+00:00,2026-01-01T06:51:10.156000+00:00,6,2001:db8:11b:13a8:21a4:4c4a:97c:763b,2001:db8:1:aadb:9331:653d:1b36:84b4,21973,80,TCP,HTTP,inbound,156.055,22,1770,140.975973489366,11342.157867098991,3,19,1,0,848514,6,125,2,0,0,3.757285213997288
R0001435,Benign,2026-01-01T21:47:18+00:00,2026-01-01T21:47:19.261000+00:00,6,2001:db8:1:7a9d:415b:4add:69e3:4120,2001:db8:1ca:89b4:6d8e:c757:8e56:2fbe,45225,3389,UDP,RDP,outbound,1261.047,17,2922,13.480866473631425,2317.1230491735896,0,0,0,0,123286,17,69,1,0,0,5.53208146141681
R0001436,Benign,2026-01-01T06:59:52+00:00,2026-01-01T06:59:52.721000+00:00,6,2001:db8:106:cfb:4241:e3eb:74c8:a3a4,2001:db8:1:3b10:bfcb:aa55:82dc:286e,54820,445,TCP,SMB,inbound,721.633,7,420,9.70022149336047,582.0132896016281,2,5,1,0,68218,6,61,2,0,2,5.190840961465345
R0001437,Benign,2026-01-01T20:00:23+00:00,2026-01-01T20:00:23.426000+00:00,6,2001:db8:10b:2a29:4cff:a037:6feb:3d46,2001:db8:1:923f:6756:84ce:ce3:dcce,62188,3389,UDP,RDP,inbound,426.114,46,5353,107.95234073321257,12562.366955323627,0,0,0,0,268136,17,255,0,1,2,4.764922758423684
R0001438,Benign,2026-01-01T07:38:43+00:00,2026-01-01T07:38:43.304000+00:00,6,2001:db8:1:44de:8a53:3a16:4752:7e22,2001:db8:1:453a:6fe2:43b3:8286:48b4,62925,445,UDP,SMB,lateral,304.75,3,196,9.84413518178927,643.1501652102323,0,0,0,0,860290,17,65,0,0,0,5.207560180394133
R0001439,Benign,2026-01-01T08:37:21+00:00,2026-01-01T08:37:21.942000+00:00,6,2001:db8:12b:d5b:27d:8e84:db0e:9ff,2001:db8:1:2a9f:ff74:7a8a:10e0:199,49748,22,TCP,SSH,inbound,942.603,11,944,11.669817337624355,1001.4825060652174,1,10,1,0,311184,6,134,2,1,2,5.106096431286953
R0001440,Benign,2026-01-01T05:44:33+00:00,2026-01-01T05:44:34.149000+00:00,6,2001:db8:1:81:37c2:e3:c2e8:a700,2001:db8:1:4a7:547:6e17:f9b:aca,35036,3389,TCP,RDP,lateral,1149.062,20,2544,17.40550751175217,2213.9805554948757,2,18,1,0,845794,6,120,1,0,1,5.218252460856113
R0001441,Benign,2026-01-01T22:55:07+00:00,2026-01-01T22:55:07.602000+00:00,6,2001:db8:192:5d5f:8566:4da4:8422:edc7,2001:db8:1:9170:c734:817f:c4a3:60a6,8974,80,TCP,HTTP,inbound,602.601,2,132,3.318946694294077,219.05048182340906,2,0,1,0,48533,6,129,1,0,1,5.610383276786893
R0001442,Benign,2026-01-01T17:45:37+00:00,2026-01-01T17:45:38.203000+00:00,6,2001:db8:1a0:b5e6:bdcb:3eb2:c0c2:8c41,2001:db8:1:3c2f:d205:bba8:26fb:b0c,45949,53,UDP,DNS,inbound,1203.754,10,600,8.30734671649138,498.44080298948285,0,0,0,0,964335,17,121,1,0,1,5.6310096921300765
R0001443,Benign,2026-01-01T05:52:43+00:00,2026-01-01T05:52:43.471000+00:00,6,2001:db8:1bb:a982:cb8f:63c2:8ab1:e605,2001:db8:1:8b17:4cda:28a:563b:ab8,62811,80,UDP,HTTP,inbound,471.799,6,360,12.717287148015693,763.0372288809416,0,0,0,0,814760,17,255,2,1,1,4.934079925804448
R0001444,Benign,2026-01-01T01:58:46+00:00,2026-01-01T01:58:46.665000+00:00,6,2001:db8:1:f8f1:d756:1954:d0e1:2881,2001:db8:1:46ff:83da:50ff:96e8:9593,15384,123,TCP,NTP,lateral,665.932,44,2640,66.07283292610381,3964.369975566229,2,42,0,0,512373,6,125,0,1,0,4.990624386688087
R0001445,Benign,2026-01-01T23:20:48+00:00,2026-01-01T23:20:50.303000+00:00,6,2001:db8:1:a982:17ab:e966:517e:c7c8,2001:db8:1:a550:8e27:e044:9aa8:33b4,46525,110,TCP,POP3,lateral,2303.707,11,1130,4.77491240216442,490.5137285859813,1,10,1,0,648116,6,63,1,1,2,4.7637369678199715
R0001446,Benign,2026-01-01T09:00:05+00:00,2026-01-01T09:00:06.036000+00:00,6,2001:db8:103:14f1:aa2b:caa7:d90d:a48d,2001:db8:1:3415:5cee:cd7b:1183:8d86,51004,110,TCP,POP3,inbound,1036.189,7,451,6.755522676747341,435.2486753161501,2,5,1,0,936331,6,71,0,1,1,5.61905073475346
R0001447,Exploits,2026-01-01T21:08:58+00:00,2026-01-01T21:08:58.086000+00:00,6,2001:db8:1e3:fc72:94fe:41ec:488b:d31f,2001:db8:1:dcfc:45f9:7eab:b43c:dbe2,29331,23,TCP,OTHER,inbound,86.74,43,2580,495.7319468640287,29743.916811841722,2,41,0,0,289298,6,61,4,3,0,5.540968326821099
R0001448,Benign,2026-01-01T23:14:07+00:00,2026-01-01T23:14:07.680000+00:00,6,2001:db8:1:8a00:c51e:21bd:b4d2:b229,2001:db8:1b0:4fd8:1773:3d21:e906:222b,10999,3389,UDP,RDP,outbound,680.992,11,1076,16.152898759377617,1580.0471877354832,0,0,0,0,606047,17,63,0,0,2,4.221976976477432
R0001449,Benign,2026-01-01T23:18:09+00:00,2026-01-01T23:18:09.104000+00:00,6,2001:db8:1:87e7:89f:4c42:2407:6ed2,2001:db8:1:e322:8034:3d4d:58be:184d,33587,80,TCP,HTTP,lateral,104.846,17,3037,162.142856691114,28966.34445711254,3,14,1,0,751852,6,68,1,1,0,4.409982903184792
R0001450,Benign,2026-01-01T16:49:45+00:00,2026-01-01T16:49:45.752000+00:00,6,2001:db8:158:2d45:38e6:a21b:ee38:a9e9,2001:db8:1:474:7455:c604:fee9:31f4,20334,443,TCP,HTTPS,inbound,752.6,22,2804,29.232001269661872,3725.7514345514496,3,19,0,0,292530,6,62,0,0,2,6.160932178608261
R0001451,Exploits,2026-01-01T21:12:03+00:00,2026-01-01T21:12:03.093000+00:00,6,2001:db8:111:c709:f032:56d8:6b2e:258e,2001:db8:1:c94b:2d3b:840d:a0db:1ff,23696,123,TCP,NTP,inbound,93.481,6,1905,64.18398257676664,20378.414468123407,1,5,0,0,833791,6,131,5,1,1,4.88767253032942
R0001452,Benign,2026-01-01T02:09:12+00:00,2026-01-01T02:09:12.141000+00:00,6,2001:db8:1:43b6:e2d:79ba:3814:87da,2001:db8:106:62b:688c:ce17:6d2d:2c6c,6611,443,TCP,HTTPS,outbound,141.036,14,1000,99.26512321357988,7090.365943827134,1,13,0,1,181751,6,68,0,0,2,4.429575200862121
R0001453,Benign,2026-01-01T22:42:57+00:00,2026-01-01T22:42:57.506000+00:00,6,2001:db8:1:e771:fbcd:cfde:3354:3803,2001:db8:1:bc29:915b:3aca:208d:d01,29022,123,UDP,NTP,lateral,506.222,2,120,3.9508355600441636,237.05013360264982,0,0,0,0,554679,17,63,0,1,0,5.446906063416612
R0001454,Fuzzers,2026-01-01T04:15:53+00:00,2026-01-01T04:15:53.109000+00:00,6,2001:db8:16f:6afb:6dec:f06:bc45:b7c,2001:db8:1:3971:5339:e78d:c05d:b901,21474,3389,TCP,RDP,inbound,109.93,3,488,27.290149962241692,4439.197727191316,3,0,0,0,640599,6,255,9,2,0,5.862258939612073
R0001455,Benign,2026-01-01T17:15:37+00:00,2026-01-01T17:15:37.292000+00:00,6,2001:db8:1:da25:3800:da79:fcd1:c3b7,2001:db8:162:72:4cc2:b118:a24e:ae81,8041,443,TCP,HTTPS,outbound,292.849,37,4267,126.34479236090601,14570.62781091854,2,35,1,0,767454,6,64,2,0,1,7.50594658596774
R0001456,Benign,2026-01-01T12:50:03+00:00,2026-01-01T12:50:03.114000+00:00,6,2001:db8:1:4f22:bb5d:13c5:f6cb:4071,2001:db8:1:261e:d868:7bc0:7de7:ca5a,16416,25,UDP,SMTP,lateral,114.502,7,1404,61.13431796372134,12261.797488723536,0,0,0,0,859480,17,61,1,1,0,4.513267604432649
R0001457,Benign,2026-01-01T16:53:10+00:00,2026-01-01T16:53:10.570000+00:00,6,2001:db8:1ad:ec6f:bfdc:2b0d:19ff:a018,2001:db8:1:7577:d378:5ee:204f:cbe4,63461,123,TCP,NTP,inbound,570.475,18,4337,31.552640007738724,7602.433317420158,2,16,1,0,822051,6,255,0,1,1,5.132553441444818
R0001458,Benign,2026-01-01T20:33:00+00:00,2026-01-01T20:33:01.181000+00:00,6,2001:db8:166:72cf:c87d:f059:b2e3:e64b,2001:db8:1:db1d:2713:9873:f3e4:613a,19115,53,TCP,DNS,inbound,1181.158,11,1652,9.312894750522965,1398.6274661694488,3,8,0,0,926936,6,129,0,1,1,3.595294990202188
R0001459,Benign,2026-01-01T19:21:02+00:00,2026-01-01T19:21:02.088000+00:00,6,2001:db8:1:d472:7792:a78a:792a:83f4,2001:db8:128:de68:a992:7ca9:149c:eebd,4962,8080,TCP,HTTP-ALT,outbound,88.363,19,3844,215.02309260513312,43502.566735480614,1,18,0,0,865664,6,64,2,0,1,4.078865987242078
R0001460,Benign,2026-01-01T18:05:36+00:00,2026-01-01T18:05:37.397000+00:00,6,2001:db8:1:f93a:4d24:6ef6:fe50:e2da,2001:db8:13c:3c31:2024:4fcf:2544:5d8c,57653,110,TCP,POP3,outbound,1397.06,15,1899,10.736835882458706,1359.2834227192723,3,12,1,0,879285,6,65,1,0,1,5.080441243373604
R0001461,Benign,2026-01-01T23:16:39+00:00,2026-01-01T23:16:39.391000+00:00,6,2001:db8:1:5616:163d:cf6f:269b:ded7,2001:db8:1:6ecd:a31f:6c0f:ca66:b8b7,40647,25,TCP,SMTP,lateral,391.072,20,11357,51.1414523215744,29040.673700806023,1,19,1,0,360851,6,59,2,1,0,5.096187515597033
R0001462,Benign,2026-01-01T12:44:55+00:00,2026-01-01T12:44:55.139000+00:00,6,2001:db8:1d1:8010:a48f:b9e9:4876:494b,2001:db8:1:1fac:c433:c4f0:1683:541b,44971,80,UDP,HTTP,inbound,139.433,35,2550,251.01627487781877,18288.32859824108,0,0,0,0,168417,17,59,2,1,0,5.838186998848574
R0001463,Benign,2026-01-01T19:13:58+00:00,2026-01-01T19:13:59.938000+00:00,6,2001:db8:13b:c6c4:6dd5:346e:ab2f:4642,2001:db8:1:565d:39b0:5c64:4e85:661e,39477,123,TCP,NTP,inbound,1938.908,16,2030,8.252069339735744,1046.9812974789725,3,13,0,0,581388,6,65,1,0,2,6.614840662825555
R0001464,Benign,2026-01-01T04:42:20+00:00,2026-01-01T04:42:20.183000+00:00,6,2001:db8:1:ddbd:4279:c1cc:67b8:414,2001:db8:1:58e9:4ae:6d5a:c62d:7b34,54537,80,TCP,HTTP,lateral,183.685,3,262,16.332335417086966,1426.3572930922617,2,1,1,0,778190,6,67,0,0,0,5.7666021483927254
R0001465,Benign,2026-01-01T11:55:12+00:00,2026-01-01T11:55:12.720000+00:00,6,2001:db8:13f:4435:2fbd:af4f:b9e8:ba00,2001:db8:1:1e53:780:b3ee:dcfa:2a9,4363,143,UDP,IMAP,inbound,720.452,11,1744,15.268182710197818,2420.7009678713634,0,0,0,0,502723,17,125,1,1,0,4.890490114072771
R0001466,Benign,2026-01-01T02:08:49+00:00,2026-01-01T02:08:49.479000+00:00,6,2001:db8:1:6292:8157:2c3c:df4e:ba91,2001:db8:10e:f6da:fcc9:cdf1:d88:fa93,11716,22,TCP,SSH,outbound,479.529,12,1650,25.02456933088938,3440.8782829972897,1,11,0,0,103806,6,63,0,0,0,4.82257659886967
R0001467,Benign,2026-01-01T13:18:52+00:00,2026-01-01T13:18:52.585000+00:00,6,2001:db8:1:eb42:4c3d:8a35:35b9:2983,2001:db8:1:d033:798f:5e3f:efd1:422e,16798,80,TCP,HTTP,lateral,585.129,8,641,13.67219341219741,1095.4844971523175,3,5,0,0,978604,6,63,0,1,2,5.492828843586683
R0001468,Benign,2026-01-01T15:33:08+00:00,2026-01-01T15:33:08.074000+00:00,6,2001:db8:1:c1f6:a15e:655:e276:db30,2001:db8:1ed:6460:e254:c6d1:6350:eff7,50868,53,TCP,DNS,outbound,74.263,11,1022,148.12293064123546,13761.966828667511,3,8,1,0,206615,6,68,1,0,2,3.7176032130042316
R0001469,Benign,2026-01-01T05:21:46+00:00,2026-01-01T05:21:46.453000+00:00,6,2001:db8:1:5422:861d:3a8f:d24c:39a6,2001:db8:1eb:d7fd:5d5a:43aa:de09:b668,42225,443,UDP,HTTPS,outbound,453.959,20,9242,44.05681981790222,20358.656437852616,0,0,0,0,714554,17,252,0,0,0,5.100685662207968
R0001470,Benign,2026-01-01T18:15:03+00:00,2026-01-01T18:15:03.315000+00:00,6,2001:db8:1:ec31:78f8:ebed:5cb:5465,2001:db8:187:4ac3:8ee0:68b6:2a9d:a1f7,57858,123,TCP,NTP,outbound,315.707,2,176,6.334980086635152,557.4782476238934,2,0,0,1,981429,6,66,1,0,1,5.740589541812241
R0001471,Benign,2026-01-01T16:14:39+00:00,2026-01-01T16:14:39.704000+00:00,6,2001:db8:1:1b14:6a5e:52e1:f20b:db32,2001:db8:18d:7244:709:9bf8:6d3f:9e04,8302,3389,UDP,RDP,outbound,704.279,7,486,9.9392401649456,690.0672457376517,0,0,0,0,425307,17,67,2,1,0,4.70268285364233
R0001472,Benign,2026-01-01T10:44:16+00:00,2026-01-01T10:44:16.525000+00:00,6,2001:db8:1:4056:625a:c0d9:fce3:5a66,2001:db8:1c6:5f72:7d8b:8291:7b2a:cbee,36116,80,UDP,HTTP,outbound,525.67,11,3364,20.92567171355687,6399.450876764119,0,0,0,0,84553,17,130,0,1,1,3.9047413793328793
R0001473,Benign,2026-01-01T04:04:23+00:00,2026-01-01T04:04:23.138000+00:00,6,2001:db8:1:1c9:e726:f649:e650:cae5,2001:db8:1:496b:cc5b:59b5:2e9b:8fb5,2002,3389,TCP,RDP,lateral,138.546,15,1576,108.26731741218579,11375.28614944032,1,14,2,0,66013,6,62,2,1,1,6.215627883994471
R0001474,Benign,2026-01-01T14:27:32+00:00,2026-01-01T14:27:32.477000+00:00,6,2001:db8:1:c49d:cc64:1c00:31b4:1e88,2001:db8:1:e057:3699:febb:228c:4f0c,64201,143,TCP,IMAP,lateral,477.571,7,2307,14.65749757127001,4830.692413845702,2,5,0,0,79799,6,61,0,0,0,5.856929066342088
R0001475,Benign,2026-01-01T05:54:06+00:00,2026-01-01T05:54:06.296000+00:00,6,2001:db8:1:4273:74b5:65f8:d8cf:7b88,2001:db8:178:df77:aa97:ff51:65fe:3fdd,26513,443,UDP,HTTPS,outbound,296.189,24,5932,81.0292959434894,20027.74098069913,0,0,0,0,248290,17,63,1,1,0,4.4653289063231405
R0001476,Benign,2026-01-01T21:28:17+00:00,2026-01-01T21:28:17.953000+00:00,6,2001:db8:1:bfa2:b26d:6078:5d5b:7adb,2001:db8:1:f17d:e0a1:ff32:f089:d324,6885,53,UDP,DNS,lateral,953.693,25,1500,26.213875341068988,1572.8325204641394,0,0,0,0,852643,17,60,1,0,2,5.4252566819835994
R0001477,Benign,2026-01-01T16:52:03+00:00,2026-01-01T16:52:03.710000+00:00,6,2001:db8:1ed:809b:7af7:bd84:121:221d,2001:db8:1:3297:37b3:b0f6:278:2c34,4066,110,UDP,POP3,inbound,710.824,7,1238,9.84772887912654,1741.6411931940938,0,0,0,0,444347,17,61,2,1,0,3.0853064009262647
R0001478,Benign,2026-01-01T17:43:34+00:00,2026-01-01T17:43:34.275000+00:00,6,2001:db8:1:93f0:38dd:9a5e:dd9e:ae73,2001:db8:18a:b553:49de:f69d:230f:6359,34014,25,UDP,SMTP,outbound,275.473,10,906,36.30121954819685,3288.8904910666342,0,0,0,0,224682,17,60,0,0,0,3.384351024121183
R0001479,Benign,2026-01-01T18:19:39+00:00,2026-01-01T18:19:39.253000+00:00,6,2001:db8:1:50ff:3f5:dc20:d065:699a,2001:db8:10b:fe68:3a87:b3e2:dbaf:d3b1,7638,53,UDP,DNS,outbound,253.996,20,5297,78.74127488585329,20854.626653518244,0,0,0,0,764890,17,67,1,0,1,4.384090464851447
R0001480,Benign,2026-01-01T02:14:36+00:00,2026-01-01T02:14:36.142000+00:00,6,2001:db8:1:677e:4a71:fa06:b2c2:dd37,2001:db8:1:3ebc:cb4f:e656:b681:9b33,44785,22,UDP,SSH,lateral,142.831,14,2400,98.01772207924235,16803.03807072726,0,0,0,0,190243,17,65,2,1,0,3.185936725762237
R0001481,Benign,2026-01-01T07:40:52+00:00,2026-01-01T07:40:52.184000+00:00,6,2001:db8:1:46b0:c2d4:705d:e166:1e4d,2001:db8:16b:ad2b:7fa8:c425:e97e:55d4,51402,25,TCP,SMTP,outbound,184.898,9,1391,48.675507753730805,7523.0701428266175,1,8,2,0,890212,6,130,0,1,2,5.34425352228204
R0001482,Benign,2026-01-01T05:37:15+00:00,2026-01-01T05:37:15.543000+00:00,6,2001:db8:1ea:15bb:c3d1:b0b7:be94:ee36,2001:db8:1:2306:1c75:725e:dd3e:153,51514,3389,TCP,RDP,inbound,543.324,12,1381,22.086277827301135,2541.7624732919057,1,11,1,1,206528,6,63,0,1,1,5.281291425042482
R0001483,Benign,2026-01-01T05:26:59+00:00,2026-01-01T05:26:59.568000+00:00,6,2001:db8:1:5763:1934:d49c:81b6:69c6,2001:db8:127:9ea5:4274:f88a:5cbe:6bb3,56997,143,TCP,IMAP,outbound,568.354,29,3838,51.02457260424473,6752.838263968664,1,28,1,0,968590,6,126,2,0,2,6.083606785994169
